title,description,publishtime,url,content
Chinese leaders,"China's political players are gathering in Beijing for the National people's Congress to discuss policy, but it's really power that's on everyone's mind",2019-10-02T07:22:03.000Z,http://www.cbc.ca/player/play/890933827753,Not Text Type
Chinese New Year 2020,Click here to watch Chinese New Year 2020 celebrations at Cheng Zhang's Winnipeg residence.,2020-01-25T10:55:00.000Z,http://www.cbc.ca/player/play/1686254147646,Not Text Type
Chinese astronauts blast off on historic mission,"China has launched its historic space docking mission, carrying the country's first female astronaut into space.",2012-06-16T00:00:00.000Z,http://www.cbc.ca/news/technology/chinese-astronauts-blast-off-on-historic-mission-1.1202532,"China launched its most ambitious space mission yet on Saturday, carrying its first female astronaut and two male colleagues in an attempt to dock with an orbiting module and work on board for more than a week.The Shenzhou 9 capsule lifted off as scheduled at 6:37 p.m. local time (1237 GMT) evening from the Jiuquan Satellite Launch Center on the edge of the Gobi Desert. All systems functioned normally and, just over 10 minutes later, it opened its solar panels and entered orbit.Female astronaut Liu Yang, 33, and two male crew members — veteran astronaut Jing Haipeng and newcomer Liu Wang — are to dock the spacecraft with a prototype space lab launched last year in a key step toward building a permanent space station.Two of the astronauts will live and work inside the module to test its life-support systems while the third will remain in the capsule to deal with any unexpected emergencies.China is hoping to join the United States and Russia as the only countries to send independently maintained space stations into orbit. It is already one of just three nations to have launched manned spacecraft on their own.Another manned mission to the module is planned for later this year, while possible future missions could include sending a man to the moon.[IMAGEGALLERY galleryid=2572 size=small]The program is a source of enormous national pride for China, reflecting its rapid economic and technological progress and ambition to rank among the world's leading nations.At a sending off ceremony for the astronauts, the ruling Communist Party's No. 2 official, Wu Bangguo, told the crew, ""The country and people await your victorious return.""The module, called Tiangong 1, is only a prototype, and the plan is to replace it with a larger permanent space station due for completion around 2020.That station is to weigh about 60 tons, slightly smaller than NASA's Skylab of the 1970s and about one-sixth the size of the 16-nation International Space Station.China has only limited co-operation in space with other nations and its exclusion from the ISS, largely on objections from the United States, was one of the key spurs for it to pursue an independent space program 20 years ago.China first launched a man into space in 2003 followed by a two-man mission in 2005 and a three-man trip in 2008 that featured the country's first space walk.In November 2011, the unmanned Shenzhou 8 successfully docked twice with Tiangong 1 by remote control.The selection of the first female astronaut is giving the space program an additional publicity boost.""Arranging for women astronauts to fly is not only a must for the development of human spaceflight, but also the expectation of the public,"" space program spokeswoman Wu Ping said. ""This is a landmark event.""Speaking Friday, Liu Yang said: ""We won't let you down. We will work together and successfully complete this mission."""
Trudeau questioned about Chinese ambassador's comments on Canadians living in Hong Kong,Prime Minister Justin Trudeau spoke to reporters during a COVID-19 briefing in Ottawa on Friday.,2020-10-16T18:04:57.000Z,http://www.cbc.ca/player/play/1808042051914,Not Text Type
Calgary's James Short Park will be renamed due to Short's anti-Chinese racism | CBC News,"Calgary will rename James Short Park and parkade, located on the border of the city's Chinatown, because of its namesake's history of anti-Chinese racism.",2020-07-22T12:23:59.000Z,http://www.cbc.ca/news/canada/calgary/calgary-james-short-park-rename-1.5658348,"Calgary will rename James Short Park and parkade, located on the border of the city's Chinatown, because of its namesake's history of anti-Chinese racism.The park, located at 115 Fourth Avenue S.W., directly across the street from Chinatown, is currently named after Short, a lawyer, school principal and alderman who played a key role in anti-Chinese bigotry in the city in the early 1900s. ""He was one of the leaders of the anti-Chinese movement,"" said Coun. Druh Farrell, who brought the motion forward after requests from the Chinese community.""And the fact that the park and parkade are directly across the corner … is frankly an affront to the neighbourhood of Chinatown.""As a lawyer for the Anti-Chinese League, he petitioned city commissioners to prohibit Chinese Canadians from establishing the current location of Chinatown, claiming that Chinese residents would lower the property values.He instead pushed to segregate Chinese Calgarians as you would ""an isolated hospital.""The motion also requests the mayor write the Calgary Board of Education to encourage the board to change the name of James Short Memorial School.""This year Calgary Chinatown is celebrating its 110-year anniversary. Renaming the park and the parkade ... is the right approach,"" reads a letter signed by Grace Su, Terry Wong and other members of the Chinatown Business Improvement Area.""Through research, documentation and recording this blight of history in the form of a permanent plaque is appropriate as this will ensure the history will not be forgotten and not be repeated. The selection of a new name through community engagement will allow the culture and contributions of Calgary's Chinese society to be honoured and revered respectfully.""The Calgary Community Chinatown Association also wrote in support of the motion. A new name will be chosen with community input, with particular consideration of names recognizing historical Chinese Canadian contributions to Calgary.The motion passed 14-1, with the sole vote against, Coun. Diane Colley-Urquhart, voicing that she doesn't want the city to ""fall into cancel culture."" Colley-Urquhart brought up a motion arising to revise the city's naming policy, to avoid names that are ""divisive in nature"" in future, and to develop a process to reevaluate requests to change current names, in consultation with the city's anti-racism committee once that committee is operational. In 2017, Calgary voted to rename Langevin Bridge as Reconciliation Bridge, replacing the name of one of the architects of the infamous residential school system. "
Chinese-Canadian veteran's group issues call to remove Duff Pattullo's name from new bridge | CBC News,"With a new Pattullo bridge in sight, a group of Chinese-Canadian veterans is calling on the government to come up with a new name more reflective of the community.",2020-10-08T20:00:25.000Z,http://www.cbc.ca/news/canada/british-columbia/pattullo-bridge-chinese-canadian-new-name-1.5755385,"For 83 years, the Pattullo Bridge, linking Surrey and New Westminster, has carried the name of former premier Thomas 'Duff' Pattullo. But, with a new bridge in sight, a group of Chinese-Canadian veterans are calling on the government to come up with a new name representative of the diverse people living across the province.King Wan, the president of Chinese-Canadian Veterans Unit 280 said ""when premier Pattullo was running the province [in 1937], it was a very dark time for ethnic people.""He said the name brings with it a sad and destructive past and reminds Chinese Canadians about a premier who they say wanted to block the Chinese community from making Canada its home and having the right to be franchised and able to vote.""Perhaps we should name that bridge under a different name to honour those who came, I guess, you know, in the last century that have made a lot of contributions to the province,"" Wan said.He said it's time to put history in the past, and while he will not push to change the name of the current bridge, he'd like to see a new name on the new bridge that is set to start construction later this year.""I'm not suggesting it be a Chinese name or whatever .. but maybe consider it being voted on by the citizens in the area,"" Wan said.New Wesminster NDP candidate Jennifer Whiteside, said she's not married to the Pattullo name for the new bridge. ""It would be entirely appropriate to look for a new name that reflects the diversity of the community, a name the community can celebrate. Yeah, I think that would be wonderful,"" Whiteside said.She said she would rely on the independent processes that exist already to address naming of major infrastructure projects, which would take into account the feelings of the community.On the other side of the Pattullo Bridge, Surrey-Whalley Liberal candidate Shaukat Khan said the name change is one he'd also support opening to consultation.""As far as I'm concerned, we should always be engaging with our communities and taking input on all [of] the projects.Both parties are in agreement a name change wouldn't be off the table, but a consultation process would be necessary to decide the correct one.Wan said he'd like to see a vote by community members.""A new bridge, a new beginning, a new era, it will really help strengthen our local population to be more inclusive,"" Wan said.The project for the new bridge is set to start later this year and carry through until 2023. The $1.4-billion project will see a new four-lane bridge built with wider lanes connecting Surrey and New Westminster."
"June 8, 2020 Chinese community fights Covid","June 8, 2020 CBC reporter Lien Yeung told us about how BC doctors specializing in infectious disease are applauding efforts by the province's Chinese community to slow the spread of COVID-19.",2020-06-08T04:00:00.000Z,http://www.cbc.ca/player/play/1748238403976,Not Text Type
Chinese cryptography law,"China's controversial cryptography law has just taken effect... we talk to a China expert here in Alberta on the potential dangers of that law, even for people here in Canada.",2020-01-02T20:40:25.000Z,http://www.cbc.ca/player/play/1665612867866,Not Text Type
‘Meet and Eat at Lee’s Garden’ tells the story of a family’s Chinese restaurant and the Jewish customers who loved it,"Montreal writer and filmmaker Day's Lee never knew how significant her parents’ restaurant, Lee’s Garden on Parc Avenue was for a big part of the restaurant's clientele: Montreal's Jewish community. She explores this in her new documentary, airing on CBC TV and CBC Gem.",2020-11-14T05:00:00.000Z,http://www.cbc.ca/player/play/1819776579764,Not Text Type
Chinese mystery snail,On the snail trail. We tell you about an invasive mollusk that's been found in an Alberta lake.,2019-12-23T17:25:29.000Z,http://www.cbc.ca/player/play/1661376067508,Not Text Type
Chinese hackers and cyberattacks,Former FBI deputy Steve Chabinsky talks about China's state-sponsored hackers,2019-12-19T15:40:46.000Z,http://www.cbc.ca/player/play/2479160738,Not Text Type
Helping Chinese students succeed,Chinese student Anchen Wang talks about a new program at the University of Waterloo designed to help Chinese students who struggle to succeed in a new environment.,2019-12-05T02:30:30.000Z,http://www.cbc.ca/player/play/2455931503,Not Text Type
Regina's Chinese community | CBC News,Shan Lu is a volunteer with Hand-in-Hand Helping Regina and he's part of collective that's helping travellers returning from China who've made a decision to self-isolate as a precautionary measure against the coronavirus.,2020-02-12T17:31:00.000Z,http://www.cbc.ca/news/regina-s-chinese-community-1.5461481,Not Text Type
Hong Kong police arrest at least 60 after pro-democracy protest on Chinese holiday | CBC News,Hong Kong police arrested at least 60 people on suspicion of unauthorized assembly on China's National Day holiday Thursday after crowds gathered on the streets of a popular shopping district chanting pro-democracy slogans.,2020-10-01T15:58:48.000Z,http://www.cbc.ca/news/world/hong-kong-police-arrest-protest-china-holiday-1.5745990,"Hong Kong police arrested at least 60 people on suspicion of unauthorized assembly on China's National Day holiday Thursday after crowds gathered on the streets of a popular shopping district chanting pro-democracy slogans.Those arrested included two district councillors, police said in a statement posted on Facebook. They said the people were arrested after they ignored repeated warnings asking them to disperse.Online calls urged people to join protests, and crowds turned up at Hong Kong's Causeway Bay shopping district, some people chanting ""Disband the police"" and ""Liberate Hong Kong, Revolution of our time,"" a popular pro-democracy slogan that has been banned by the Hong Kong government for alleged secessionist sentiments.A heavy police presence outnumbered the protesters at the scene.WATCH | Dozens arrested in Hong Kong after anti-government protest:WorldNational Day, which celebrates the founding of the People's Republic of China, has become a day of protest in Hong Kong by those who oppose Beijing's increasing control over the semi-autonomous region. Large-scale protests are forbidden because of physical distancing restrictions due to the coronavirus.In the afternoon, police cordoned off some areas in the district and searched people on the streets. On several occasions, they unfurled warning banners that urged protesters to disperse, saying they were participating in an illegal assembly.Protests against the Hong Kong and mainland Chinese governments swelled last year, and Beijing clamped down on expressions of anti-government sentiment in the city with a new national security law that took effect June 30.The law outlaws subversive, secessionist and terrorist activity, as well as collusion with foreign powers to interfere in the city's internal affairs. The U.S. and Britain accuse China of infringing on the city's freedoms, and the U.S. has imposed sanctions on government officials in Hong Kong and China over the law.At a National Day reception, Hong Kong leader Carrie Lam said ""stability has been restored to society while national security has been safeguarded"" under the new law.Lam also accused some foreign governments of holding ""double standards"" and levelling unjustified accusations against the authorities who implement the new law."
Chinese dairy investor pressed Canada to 'mitigate the risk' of new NAFTA | CBC News,"Executives of the Chinese infant formula manufacturer that’s building a new $332 million plant in Kingston, Ont. contacted Canadian officials to complain about the new NAFTA agreement within days of the agreement being reached — and asked for help in mitigating the harm caused by Canada's concessions.",2020-09-29T08:00:00.000Z,http://www.cbc.ca/news/politics/monday-feihe-nafta-atip-1.5739152,"Less than three weeks after talks concluded on the revised North American free trade agreement, executives from a Chinese infant formula manufacturer that had invested $332 million to build a new plant in Kingston, Ont. asked for a sudden meeting with Canadian officials.Zhiwen Yang, the general manager of Canada Royal Milk — the Canadian subsidiary of China Feihe Limited — wrote to then-Agriculture Minister Lawrence MacAulay and the Liberal MP for Kingston and the Islands, Mark Gerretsen, describing how Canada's concessions in the Canada-United States-Mexico Agreement (CUSMA) put his business plans in jeopardy by limiting how much cow's milk formula it can export and dismantling the dairy ingredient pricing system.Yang asked the federal government to ""mitigate the risks to the project."" His three-page letters, dated Oct. 16, 2018, were released to CBC News under the Access to Information Act.A few days later, Feihe International Inc. ""respectfully"" asked the president of the Canadian Food Inspection Agency and another senior government official to meet for 90 minutes on Oct. 29 with Yang and his boss, Feihe International chair Youbin Leng, who was travelling to Canada with his directors of research and regulatory affairs.""The purpose of the meeting is to discuss the regulatory framework in China and explore how we can work together. The expectation is not for a decision to be made, but to begin a conversation,"" said the email from Carey Bidtnes, Canada Royal Milk's human resources manager, who was part of the team that worked on bringing this investment to Canada during her previous employment with the Kingston Economic Development Corporation. Bidtnes said that Canada Royal Milk was working with Health Canada and the CFIA to ""resolve a challenge"" with exporting its formula.The documents reveal that the financial stakes for Feihe were higher by the fall of 2018 than they were in 2017, when CBC News reported on the potential international trade issues triggered by Feihe's plans to export the vast majority of the infant formula it manufactures in Canada back to Chinese consumers.As construction began, the Chinese investment was pegged at $225 million. A year later, the investment was estimated at $332 million and project proponents were predicting it would bring 277 direct full-time jobs to the region once production ramps up. A further 300 construction jobs have been created in the Kingston area and the plant is expected to generate the equivalent of over 1,000 more jobs in its eventual supply chain.Chinese companies have a deeper relationship with China's central government than private sector firms in North America do with their own national governments. Feihe is listed on the Hong Kong stock exchange, but its subsidiary, Canada Royal Milk, is incorporated in Canada.The investment — the largest foreign direct investment in Ontario agriculture in the last decade — was finalized with officials from the Canadian Dairy Commission during a 2016 visit to Canada by Chinese Premier Li Keqiang.American officials were monitoring this Chinese investment. President Donald Trump — and the powerful U.S. farm lobby — regard Canada's supply management system as ""unfair"" because it blocks most American dairy from Canada's domestic market.In the CUSMA, Canada agreed to several concessions that harm its dairy industry — including strict limits, enforced by new export charges, on international exports of infant formula and skim milk.CUSMA's export limit for cow's milk formula is lower than what Feihe originally planned to produce in Kingston, according to a presentation obtained three years ago by CBC News.Newly released government talking points say Canadian negotiators ""were in contact with a number of individuals with direct knowledge of the proposed facility's operations,"" including the Kingston Economic Development Corporation, ""to ensure negotiators had a thorough understanding of the intended operation … with a view to avoiding unintended impacts.""It's the same response CBC News got in 2018 when it asked whether Canada's NAFTA renegotiation team spoke directly to Feihe about its plans before signing off.Another concession Canada agreed to in the CUSMA talks dismantled part of its dairy pricing regime, ending lower ingredient pricing that kept processors competitive. Canada's prices are now based on American rates.When Feihe agreed to invest in Ontario, Canada's lower ingredient price was part of its forecasts.Xinhua, the Chinese news agency, reported that then-foreign affairs minister Chrystia Freeland spoke to Chinese Foreign Minister Wang Yi to brief him within days of concluding CUSMA negotiations.But if the two ministers discussed the dairy concessions, they apparently didn't resolve the manufacturer's concerns because the documents show that, within days of that conversation, Feihe began its own outreach to the Canadian government.Earlier presentations of Canada Royal Milk's business plans didn't mention producing and exporting skim milk powder for the adult market. But this letter to MacAulay said the company would produce skim powder for export during a ""ramp up"" period of testing the new facility. Canada already has a significant surplus of skim milk powder, left over after meeting Canada's strong demand for butter. Making baby formula at this new plant was supposed to help use up this surplus, not exacerbate it.The global market for skim is crowded and ultra-competitive, with American farmers hostile to any threats. Under the World Trade Organization's Nairobi Agreement, Canada agreed to stop exporting skim milk products as of January 2021.""The export cap is a very serious issue for the operations of the company for 2019 and 2020,"" the letter from general manager Yang to then-minister MacAulay said, ""and we believe it will hinder the growth of the entire industry in the future.""In its correspondence, Feihe asked for assurances that its facility had the support of all levels of government. It also requested ""reasonable quota"" so it could take maximum advantage of the tariff-free exports that would be allowed under the CUSMA, including a ""guarantee that the full annual export quota for infant formula would be assigned to Canada Royal Milk.""Canada is allocating its export quota for skim milk powder based on processors' past production. But for infant formula, export quota was distributed according to planned production — presumably to accommodate the new plant coming online.""Currently, details on which entities have received an allocation for the dairy export thresholds are not public,"" Jean-Sébastien Comeau, a spokesperson for Agriculture Minister Marie-Claude Bibeau, told CBC News.In a question redacted from one document released to CBC News but repeated without redaction in another, Yang also asked the government if it would ""take steps to limit the licensing of new infant formula manufacturing in Canada.""While that appears to be anti-competitive behaviour, no other Canadian dairy processor has shown interest in making infant formula in recent years — which is why Canada pursued the Chinese investment in the first place.On the demise of ingredient pricing, ""it's unclear how this will impact our operations in the medium to long term,"" Yang's letter to MacAulay said.""Our team has already been contacted by U.S. dairy producers who are eager to sell their products to us,"" the letter continues.""What has the government proposed to assist dairy processors to overcome the loss of [ingredient] pricing?""The letter sent to MP Gerretsen repeated the same demands.Although Bibeau announced funding for dairy producers harmed by trade deals with the European Union and Pacific Rim countries in the days leading up to the 2019 federal election, the industry is still waiting for the compensation it was promised when NAFTA was replaced.It's unclear whether Canada Royal Milk would be eligible for compensation but the Chinese investment has qualified for other federal and provincial support programs.If Feihe believes its investment was harmed by Canada's concessions, it could sue for damages under the 2012 Canada–China Foreign Investor Protection Agreement, which was negotiated by the previous Conservative government.""The sued country can opt not to make public anything until an arbitration award,"" Osgoode Hall law professor and investment treaty specialist Gus Van Harten said, noting this agreement is unique in this regard.International Trade Minister Mary Ng's spokesperson Ryan Nearing said ""there has been no dispute launched against Canada under the Canada-China FIPA to date, nor notification of an intention to do so.""In an interview with CBC, MP Gerretsen said he passed on the requests he received from the company to officials at Agriculture and Agri-Food Canada. But he said the only formal encounter he's had with Canada Royal Milk was a tour of the construction site in his riding earlier in 2018.""A number of the issues that were in their letter I believe have been addressed,"" he said.In departmental email, one bureaucrat called Yang's correspondence ""an interesting letter indeed.""Before federal government officials met with the Chinese, two senior officials from Prime Minister Justin Trudeau's office, Brian Clow and Simon Beauchemin, joined an ""urgent briefing"" with MacAulay's office — an ""additional twist,"" another bureaucrat called it.""The Chairman is in Canada in the context of making more investment,"" a senior official said. The request to meet with the president of the CFIA was ""in the context of the application for export,"" he said, ""which may not be the full reality.""Comeau, Bibeau's spokesperson, tells CBC the Kingston facility now has its licence to export from the CFIA.The Canadian Dairy Commission originally hoped an investor like Feihe could build a second facility, perhaps in Western Canada. But now, the government ""is not in discussion with Canada Royal Milk about additional future investments,"" Comeau said.Earlier plans obtained by CBC News suggested Kingston facility would be exporting by now. Bidtnes told CBC News its production lines are complete and it is pleased with the results of its test batches.""Timelines for beginning commercial production have been stretched into the fall due to the impact of COVID-19 on some regulatory processes,"" she said, adding that the company remains ""confident in our business plans and the support we have received from all levels of government."""
How do Chinese politics affect the Chinese in Canada?,A look at whether Chinese immigrants' attitudes toward the Taiwan/mainland issue travel with them to Canada.,2019-04-19T18:11:10.000Z,http://www.cbc.ca/player/play/1742266630,Not Text Type
Kazakhstan rejects Chinese warning over pneumonia outbreak | CBC News,Kazakhstan's health officials on Friday dismissed a Chinese claim that the Central Asian country is facing an outbreak of pneumonia more deadly than the new coronavirus.,2020-07-10T15:32:20.000Z,http://www.cbc.ca/news/health/pneumonia-kazakhstan-1.5644849,"Kazakhstan's health officials on Friday dismissed a Chinese claim that the Central Asian country is facing an outbreak of pneumonia more deadly than the new coronavirus.The Kazakh denial follows a notice issued Thursday by the Chinese Embassy that warned its citizens about an outbreak of pneumonia in the ex-Soviet nation with a death rate higher than that from coronavirus-induced pneumonia.""This information doesn't conform to reality,"" Kazakhstan's Health Ministry said in a statement.It said that the country's statistics on pneumonia include patients who tested negative for the coronavirus but had symptoms compatible with the COVID-19 illness.According to official data, the number of pneumonia cases has increased by 55 per cent in the first half of the year, compared with the same period in 2019 — from 63,436 to 98,546.However, Health Minister Alexei Tsoi said at a briefing Thursday, mortality from pneumonia this year fell from last year's levels — from 1,780 deaths in the first half of 2019 to 1,172 in the first half of 2020.The ministry said its tallies of bacterial, fungal and viral pneumonia infections, which also included cases of unclear causes, were in line with World Health Organization guidelines.The energy-rich Central Asian nation quickly introduced regional lockdown and travel restrictions to stem the COVID-19 pandemic, but it has faced a rise in infections after it lifted the restrictions in May.In late June, Kazakh President Kassym-Jomart Tokayev fired the nation's health minister, blaming him for flaws that helped trigger a second wave of contagion.Kazakh authorities have imposed a two-week nationwide lockdown starting Sunday to contain the COVID-19 outbreak.The country so far has registered over 53,000 cases, including 264 deaths.Asked to comment on Kazakhstan's denial of the Chinese Embassy's claim, China's Foreign Ministry spokesperson Zhao Lijian refrained from comment, saying that Beijing hopes to receive more information.""China looks forward to continuing co-operation with Kazakhstan to jointly fight the epidemic and safeguard public health in both countries,"" he said.WATCH | Pneumonia in Kazakhstan likely related to COVID-19: WHOMike Ryan, head of the WHO's emergencies program, told journalists on Friday that the cases in Kazakhstan are on WHO's radar.Given the country's surge in COVID-19 cases in the last seven days, there's a likely explanation, he said.""The upward trajectory of COVID-19 in the country would suggest that many of these cases are in fact undiagnosed cases of COVID-19,"" Ryan said.Ryan said WHO is keeping an open mind and teams will checks for false negative COVID-19 tests and X-ray patterns.Clusters of atypical pneumonia can occur at any time from other causes such as bacteria that present as Legionnaires' disease or influenza."
"Coronavirus: Fear of racist backlash, stigma against Chinese and Chinese-Canadians","Toronto mother and activist Terri Chu remembers the impact that fears around SARS had on Chinese-Canadians and Chinese-owned businesses, and worries that a new coronavirus outbreak will fuel a similar racist backlash.",2020-01-28T15:15:21.000Z,http://www.cbc.ca/player/play/1689816643634,Not Text Type
Dealing with tension in Canada's Chinese relationship,How does Canada navigate its relationship with China during the pandemic?,2020-04-27T04:00:00.000Z,http://www.cbc.ca/player/play/1730173507851,Not Text Type
Taiwan scrambles fighters as Chinese jets again fly near island | CBC News,"Taiwan's air force scrambled jets for a second consecutive day on Saturday as multiple Chinese aircraft approached the island and crossed the sensitive midline of the Taiwan Strait, with the island's government urging Beijing to ""pull back from the edge.""",2020-09-19T09:08:01.000Z,http://www.cbc.ca/news/world/china-taiwan-fighter-jets-1.5731034,"Taiwan's air force scrambled jets for a second consecutive day on Saturday as multiple Chinese aircraft approached the island and crossed the sensitive midline of the Taiwan Strait, with the island's government urging Beijing to ""pull back from the edge.""Taiwan's defence ministry said 19 Chinese aircraft were involved, one more than in the previous day, with some crossing the Taiwan Strait midline and others flying into Taiwan's air defence identification zone off its southwest coast.It said China, which claims democratic Taiwan as its own territory, sent 12 J-16 fighters, two J-10 fighters, two J-11 fighters, two H-6 bombers and one Y-8 anti-submarine aircraft. According to a map the ministry provided, none got close to mainland Taiwan itself or flew over it.""ROCAF scrambled fighters, and deployed air defence missile system to monitor the activities,"" the ministry said in a tweet, referring to the Republic of China Air Force, the formal name of Taiwan's air force.Taiwan has complained of repeated incidents of Chinese aircraft near the island this year, and has regularly had to scramble its F-16s and other jets to intercept them.China had on Friday announced at a news conference in Beijing about China's UN peacekeeping efforts combat drills near the Taiwan Strait, and denounced what it called collusion between the island and the United States.U.S. Undersecretary for Economic Affairs Keith Krach arrived in Taipei on Thursday for a three-day visit, the most senior State Department official to come to Taiwan in four decades, angering China. He left Saturday afternoon, according to Taiwan's foreign ministry.Taiwan's defence ministry, in a separate statement, said China was carrying out provocative activities, seriously damaging peace and stability.""The defence ministry sternly condemns this, and calls on the mainland authorities to control themselves and pull back from the edge.""China's widely read state-backed tabloid the Global Times, published by the ruling Communist Party's official People's Daily, said in a Saturday editorial that Friday's drills were a rehearsal to take over Taiwan.""The U.S. and Taiwan must not misjudge the situation, or believe the exercise is a bluff. Should they continue to make provocations, a war will inevitably break out,"" it said.Both sides need to resume dialogue to reduce the risk of war, Johnny Chiang, leader of Taiwan's main opposition party the Kuomintang, wrote on his Facebook page.""People who are willing to play a communication role are stigmatized and people who clamour for war are regarded as heroes. Such an atmosphere is definitely not conducive to the peaceful and stable development of the Taiwan Strait,"" said Chiang, whose party traditionally favours close ties with China.Life has continued as normal in Taiwan with no sign of panic. The island has long been accustomed to living with Chinese threats.Taiwan's people have shown no interest in being ruled by autocratic China, re-electing President Tsai Ing-wen in a landslide last year on what was largely a platform of standing up to Beijing.The latest Chinese flights came the same day Taiwan held a memorial service for former president Lee Teng-hui, dubbed ""Mr. Democracy"" for ending autocratic rule in favour of free elections and championing Taiwan's separate identity from China.Lee, who died in July, became Taiwan's first democratically elected president in March 1996 after eight months of intimidating war games and missile tests by China in waters around the island.Those events brought China and Taiwan to the verge of conflict, prompting the United States to send an aircraft carrier task force to the area in a warning to Beijing's government."
Chinese cryptography law | CBC News,"China's controversial cryptography law has just taken effect... we talk to a China expert here in Alberta on the potential dangers of that law, even for people here in Canada.",2020-01-02T00:00:00.000Z,http://www.cbc.ca/news/canada/calgary/programs/eyeopener/chinese-cryptography-law-1.5413355,Not Text Type
Taiwan scrambles air force as multiple Chinese jets buzz island | CBC News,"Taiwan scrambled fighter jets on Friday as multiple Chinese aircraft buzzed the island, including crossing the sensitive mid-line of the Taiwan Strait, in an escalation of tensions the same day a senior U.S. official began meetings in Taipei.",2020-09-18T09:33:37.000Z,http://www.cbc.ca/news/world/taiwan-china-fighter-jets-1.5729167,"Taiwan scrambled fighter jets on Friday as multiple Chinese aircraft buzzed the island, including crossing the sensitive mid-line of the Taiwan Strait, in an escalation of tensions the same day a senior U.S. official began meetings in Taipei.Earlier on Friday, China's Defence Ministry announced the start of combat drills near the Taiwan Strait, denouncing what it called collusion between the Chinese-claimed island and the United States.U.S. Undersecretary for Economic Affairs Keith Krach arrived in Taipei on Thursday for a three-day visit, the most senior State Department official to come to Taiwan in four decades.Beijing has watched with growing alarm the ever-closer relationship between Taipei and Washington, and has stepped up military exercises near the island, including two days of mass air and sea drills last week.Taiwan's defence ministry said 18 Chinese aircraft were involved on Friday, a far larger number than Taiwan has previously announced for such encounters.""Sep. 18, two H-6 bombers, eight J-16 fighters, four J-10 fighters and four J-11 fighters crossed the midline of the TaiwanStrait and entered Taiwan's southwest ADIZ,"" the ministry said in an English-language statement on Twitter.""ROCAF scrambled fighters, and deployed air defence missile system to monitor the activities,"" it added, referring to Taiwan's air force.The ministry showed a map of the flight paths of the Chinese jets and their crossing of the Taiwan Strait mid-line, which normally combat aircraft from both sides avoid passing through.Taiwan's Liberty Times newspaper said Taiwan air force jets scrambled 17 times on Friday morning over four hours, warning China's air force to stay away.It also showed a picture of missiles being loaded onto an F-16 at the Hualien air base on Taiwan's east coast.In Beijing, Chinese Defence Ministry spokesman Ren Guoqiang said Friday's drills, about which he gave no details, involved the People's Liberation Army's eastern theatre command.""They are a reasonable, necessary action aimed at the current situation in the Taiwan Strait and protecting national sovereignty and territorial integrity,"" Ren said.Taiwan is a purely internal Chinese affair that brooks no foreign interference, he added.""Recently the United States and Democratic Progressive Party (DPP) authorities have stepped up their collusion, frequently creating disturbances,"" Ren said, referring to Taiwan's ruling party.Trying to ""use Taiwan to control China"" or ""rely on foreigners to build oneself up"" is wishful thinking and doomed to be a dead end, he added.""Those who play with fire will get burnt,"" he said.Hu Xijin, editor of China's widely read state-backed Global Times tabloid, wrote on his Weibo microblog that the drills were preparation for an attack on Taiwan should the need arise, and that they were valuable experience, enabling gathering of intelligence about Taiwan's defensive systems.""If the U.S. secretary of state or defence secretary visits Taiwan, People's Liberation Army fighters should fly over Taiwan island, and directly exercise in the skies above it,"" he added.China had threatened to make a ""necessary response"" to Krach's trip, straining already poor ties between Beijing and both Taipei and Washington. Sino-U.S. relations have plummeted ahead of November's U.S. presidential election.Chinese fighter jets briefly crossed the mid-line of the Taiwan Strait last month as the U.S. Health Secretary Alex Azar was in Taipei, and last week China carried out two days of large-scale drills off Taiwan's southwestern coast.The United States, like most countries, only has official ties with China, not Taiwan, though Washington is the island's main arms supplier and most important international backer.This week, the U.S. ambassador to the United Nations had lunch with Taiwan's top envoy in New York. China's U.N. mission said it had lodged ""stern representations"" over the meeting."
Chinese mystery snail | CBC News,On the snail trail. We tell you about an invasive mollusk that's been found in an Alberta lake.,2019-12-23T00:00:00.000Z,http://www.cbc.ca/news/canada/calgary/programs/eyeopener/chinese-mystery-snail-1.5406910,Not Text Type
