title,description,publishtime,url,content
"

              India accuses China of responsibility for border tensions
          
","
              India on Friday rejected a Chinese allegation that it is responsible for high tensions along their disputed border. Indian External Affairs Ministry spokesman Anurag Srivastava said the six-month standoff between the two countries' armies ""has been a resul...
        ","
                  Friday, Dec. 11, 2020
                ",https://www.ctvnews.ca/world/india-accuses-china-of-responsibility-for-border-tensions-1.5227093,"NEW DELHI -- 
	India on Friday rejected a Chinese allegation that it is responsible for high tensions along their disputed border.
	Indian External Affairs Ministry spokesman Anurag Srivastava said the six-month standoff between the two countries' armies ""has been a result of the actions of the Chinese side, which has sought to effect a unilateral change in the status along the Line of Actual Control in Eastern Ladakh.""
	Srivastava was responding to a statement by Chinese Foreign Ministry spokesperson Hua Chunying in Beijing on Thursday that ""the rights and wrongs of what has happened in the China-India border area are very clear and the responsibility lies squarely with the Indian side.""
	Hua also said that China is firmly committed to safeguarding its sovereignty. ""We hope that India will work with China in the same direction and do more things conducive to solidarity, co-operation and common development,"" she said.
	The standoff between the Asian giants erupted into a fierce brawl in May and worsened into hand-to-hand combat on June 15 with soldiers using clubs, stones and fists, leaving 20 Indian troops dead. China is believed to also have suffered casualties, but has not given any details.
	The countries have held a series of talks on ending the standoff without any breakthrough."
"

Chinese authorities detain Bloomberg news assistant
          
","
              U.S. financial news service Bloomberg said Friday that Chinese authorities have detained one of its Beijing-based news assistants on what they said was suspicion of endangering national security.
        ","
                  Friday, Dec. 11, 2020
                ",https://www.ctvnews.ca/world/chinese-authorities-detain-bloomberg-news-assistant-1.5226961,"BEIJING -- 
	U.S. financial news service Bloomberg said Friday that Chinese authorities have detained one of its Beijing-based news assistants on what they said was suspicion of endangering national security.
	Bloomberg reported that Chinese citizen Haze Fan was seen being taken from her apartment building accompanied by security officers in plain clothes at about noon on Monday, shortly after her last contact with her editors.
	It quoted a Chinese government statement as saying Fan was detained by the Beijing branch of the National Security Bureau ""according to relevant Chinese law on suspicion of engaging in criminal activities that jeopardize national security.""
	China permits Chinese citizens to work only as translators, researchers and assistants for foreign news organizations, not as registered journalists able to report independently. China's own media are almost entirely state owned and tightly controlled, and the country has long been one of the leading jailers of journalists.
	Bloomberg said it has been seeking information about Fan's whereabouts from the Chinese government and from China's embassy in Washington, D.C.
	It said its parent company, Bloomberg LP, was informed Thursday that she was being held on suspicion of endangering national security, a vaguely defined charge that can lead to lengthy detention with little recourse to legal assistance.
	""We are very concerned for her, and have been actively speaking to Chinese authorities to better understand the situation. We are continuing to do everything we can to support her while we seek more information,"" a Bloomberg spokesperson was quoted as saying in the report.
	Fan began working for Bloomberg in 2017 after stints with a number of other foreign news organizations in China, the company said.
	China has detained news assistants in the past over reports that angered the ruling Communist Party, and authorities have also sought to punish foreign media more generally by limiting their operations, expelling journalists or issuing them only short-term visas.
	China this year expelled journalists from The Washington Post, The Wall Street Journal and other American outlets amid complaints over content and moves by the U.S. to send home dozens of Chinese journalists working for state media.
	Bloomberg saw its business in financial information suffer in China several years ago in apparent retaliation for its reporting on the personal financial dealings of leading Chinese officials."
"

              China's auto sales rise in November, but down for the year
          
","
              China's sales of SUVs, minivans and sedans rose by double digits in November as the country recovered from the coronavirus pandemic, but were below pre-virus levels for the year, an industry group reported Friday.
        ","
                  Friday, Dec. 11, 2020
                ",https://www.ctvnews.ca/business/china-s-auto-sales-rise-in-november-but-down-for-the-year-1.5226907,"BEIJING -- 
	China's sales of SUVs, minivans and sedans rose by double digits in November as the country recovered from the coronavirus pandemic, but were below pre-virus levels for the year, an industry group reported Friday.
	Sales in the industry's biggest global market rose 11.6% over a year earlier to 2.3 million, according to the China Association of Automobile Manufacturers. Total vehicle sales, including trucks and buses, rose 12.6% to 2.8 million, holding steady at October's growth rate.
	From January to November, passenger vehicle sales were off 7.6% from the same period of 2019, at 17.8 million. Sales of commercial vehicles rose 20.6% to 4.7 million.
	Full-year auto sales are on track to decline for a third year after hitting a peak in 2017.
	China, where the pandemic began in December, became the first country to reopen its economy after the disease was declared under control in March.
	November sales of all-electric and gasoline-electric hybrid vehicles more than doubled, rising 104.9% over a year earlier. Sales in the first 11 months of 2020 edged back above pre-virus levels, rising 3.9% over a year earlier.
	Auto demand already was weak before China closed factories and dealerships in February to fight the coronavirus. Consumers are uneasy about slowing economic growth and a tariff war with Washington.
	That hurts global automakers that are looking to China to propel sales growth and are spending heavily to develop electric vehicles under pressure to meet Chinese government sales quotas."
"

Chinese man extradited from Malaysia to U.S. over turtle-smuggling ring worth millions
          
","
              A Chinese citizen who allegedly financed a turtle-trafficking ring has been extradited from Malaysia to the United States, the Department of Justice (DOJ) announced in a statement on Thursday.
        ","
                  Friday, Dec. 11, 2020
                ",https://www.ctvnews.ca/world/chinese-man-extradited-from-malaysia-to-u-s-over-turtle-smuggling-ring-worth-millions-1.5226758,"
A Chinese citizen who allegedly financed a turtle-trafficking ring has been extradited from Malaysia to the United States, the Department of Justice (DOJ) announced in a statement on Thursday.
	Kang Juntao, 24, from Hangzhou in eastern China, was initially charged with money laundering last February. Between June 2017 and December 2018, he allegedly financed a nationwide ring of people who purchased turtles in the U.S. belonging to five protected species, and arranged for them to be illegally shipped to Hong Kong.
	""The turtles were inhumanely bound with duct tape and placed in socks so as not to alert customs authorities,"" the DOJ statement said.
	According to Kang's indictment, at least 1,500 turtles -- with a total value of US$2,250,000 -- were smuggled out of the U.S.
	Using a PayPal account, Kang allegedly purchased turtles from sellers advertising on social media or reptile trade websites.
	These sellers allegedly shipped the turtles to ""middlemen"" who were ""typically Chinese citizens who entered the country on student visas,"" according to the DOJ. Kang allegedly paid and instructed them to repackage the turtles, and use false labels for shipment to Hong Kong.
	Once in Hong Kong, the turtles were allegedly sold on the black market for thousands of dollars each.
	Kang allegedly did not declare the turtles to U.S. or Chinese customs, or obtain required permits from the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES).
	Authorities allege Kang trafficked the eastern box turtle, the Florida box turtle, the Gulf Coast box turtle, the spotted turtle, and the wood turtle -- all protected species under the CITES treaty.
	Kang was arrested at Malaysia's Kuala Lumpur International Airport last January before his extradition to the U.S. on Thursday.
	""Wildlife trafficking is a serious crime that impacts imperiled species at home and abroad,"" said Aurelia Skipwith, director of the US Fish and Wildlife Service, in the DOJ statement."
"

              Bahrain plans free shots, Saudi Arabia approves Pfizer vaccine
          
","
              Bahrain has announced plans to give the public free coronavirus vaccines, as Saudi Arabia said it approved an inoculation by Pfizer and its German partner BioNTech to fight the pandemic.
        ","
                  Friday, Dec. 11, 2020
                ",https://www.ctvnews.ca/world/bahrain-plans-free-shots-saudi-arabia-approves-pfizer-vaccine-1.5226736,"DUBAI, UNITED ARAB EMIRATES -- 
	Bahrain has announced plans to give the public free coronavirus vaccines, as Saudi Arabia said it approved an inoculation by Pfizer and its German partner BioNTech to fight the pandemic.
	The island nation of Bahrain, off the coast of Saudi Arabia, made the vaccine pledge in an announcement published late Thursday by its state-run Bahrain News Agency.
	""A safe vaccine will be provided free of charge to all citizens and residents within the kingdom,"" the statement said, without elaborating on which vaccine it would offer.
	Bahrain plans to inoculate everyone 18 years and older in the kingdom at 27 different medical facilities, hoping to be able to vaccinate 10,000 people a day. Bahrain, an island in the Persian Gulf home to the U.S. Navy's 5th Fleet, has a population of around 1.5 million people.
	A week ago, Bahrain said it had become the second nation in the world to grant an emergency-use authorization to the Pfizer vaccine after the United Kingdom.
	The Pfizer shots, a so-called ""mRNA vaccine,"" contain a piece of genetic code that trains the immune system to recognize the spiked protein on the surface of the virus. To be vaccinated, a person receives two shots over 21 days.
	In the time since, Bahrain has not responded to questions from The Associated Press, including on Friday. Pfizer told the AP that the details of its sales agreement with Bahrain, including the ""timing of delivery and the volume of doses,"" were confidential and declined to comment.
	Bahrain had already granted emergency-use authorization for a Chinese vaccine made by Sinopharm and has inoculated some 6,000 people with it. That vaccine is an ""inactivated"" shot made by growing the whole virus in a lab and then killing it.
	The United Arab Emirates on Wednesday described the Sinopharm vaccine as 86 per cent effective, but provided few details and answered no questions. It marked the first public release of information on the efficacy of that shot.
	Earlier Thursday, Saudi Arabia's Food and Drug Authority said it had registered the Pfizer vaccine ""so that health authorities in the kingdom can then import and use the vaccine.""
	The kingdom said it based its decision on information given by Pfizer on Nov. 24, without elaborating. Pfizer on Nov. 18 said its vaccine is 95 per cent effective.
	A major challenge for the Pfizer shot in the Mideast remains the weather, however. The vaccines must be stored and shipped at ultra-cold temperatures of around minus 70 degrees Celsius (minus 94 degrees Fahrenheit).
	Saudi Arabia said its Health Ministry later would announce plans on how it would distribute the vaccine in the kingdom, the biggest Gulf Arab state, with a population of 34 million people.
	Egypt received its first shipment of the Sinopharm vaccine on Thursday via the United Arab Emirates."
"

              CTV National News for Dec. 10: Two years in Chinese prison
          
","
","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/video?playlistId=1.5226719,
"

              Dec. 10: Marking two years locked up in a Chinese prison
          
","
              A grim milestone for the two Michaels languishing in a Chinese prison; plus new details on the delivery of Canada's first COVID vaccines.
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/video?playlistId=1.5226716,
"

              CTV National News: Two years in Chinese prison
          
","
              It's been two years since two Canadians were arrested in China and as Joyce Napier reports, there have been no developments in their cases.
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/video?clipId=2098879,
"

              CTV National News for Thursday, Dec. 10, 2020
          
","
              A grim milestone for the two Michaels languishing in a Chinese prison; plus new details on the delivery of Canada's first COVID vaccines.
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/video?clipId=2092015,
"

              Biden's transition contends with probe into son's finances
          
","
              A federal investigation into the finances of Joe Biden's son Hunter threatens to embolden congressional Republicans, who have already shown little willingness to work with the incoming president or even acknowledge his clear victory in last month's electio...
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/world/america-votes/biden-s-transition-contends-with-probe-into-son-s-finances-1.5226351,"WILMINGTON, DEL. -- 
	U.S. President-elect Joe Biden's historically challenging transition to power is suddenly becoming even more complicated.
	A federal investigation into the finances of Biden's son Hunter threatens to embolden congressional Republicans, who have already shown little willingness to work with the incoming president or even acknowledge his clear victory in last month's election. For sure, it will complicate Senate confirmation hearings for Biden's yet-to-be-named attorney general, who could ultimately have oversight of the investigation into the new president's son.
	It all raises the prospect of even deeper dysfunction in a capital that is already struggling to address the nation's most pressing crises, including a surging pandemic whose daily death tolls are beginning to surpass the devastation of the Sept. 11 attacks. Republicans, particularly those eyeing presidential runs in 2024, are making clear they will press Biden on the issue.
	""Joe Biden needs to pledge today that he will co-operate with the federal investigation and answer any questions under oath,"" Sen. Josh Hawley, R-Mo., said Thursday, ""and that if he is sworn in as president, no federal investigator or attorney working on the Hunter Biden criminal case will be removed.""
	Hunter Biden has long been a source of worry for his father's campaign and was the subject of repeated unsupported accusations by President Donald Trump and his allies. But news of the probe, which was revealed on Wednesday and scrutinizes some of Hunter Biden's Chinese business dealings and other transactions, caught most of his father's staffers by surprise.
	The president-elect had no public appearance Thursday as he moved forward with filling out his administration. But the investigation threatens to destabilize a transition that has prioritized a methodical rollout of Cabinet selections, White House hires and policy goals -- all meant to guarantee momentum when Biden takes office and immediately has to grapple with a surging pandemic and shaky economy.
	Most notably, the probe casts a spotlight on one of Biden's most important choices: his attorney general.
	Alabama Sen. Doug Jones and federal appeals court judge Merrick Garland have emerged as the leading contenders, three people familiar with the matter told The Associated Press this week. But dynamics could shift, as any Biden choice now will be scrutinized for any perceived loyalty to the president-elect and bias in any probe of his son.
	Both Garland and especially Jones have longtime ties to Biden.
	The president-elect himself is not a subject of the investigation. And Biden aides believe that because other Hunter Biden stories have blown over, this will, too. They note that a tax fraud investigation pales in comparison to Trump's refusal to concede the election or to the pandemic that has killed more than 290,000 Americans.
	Biden is expected to announce more Cabinet picks, but not attorney general, on Friday.
	Trump's initial public response was surprisingly muted, just a pair of tweets about a Fox News segment on the story Wednesday night. But privately, he demanded to know why the investigation was not revealed ahead of Election Day, accusing officials of deliberately stalling in order to help Biden's chances, according to two Republicans familiar with the conversations but not authorized to discuss them publicly.
	Other Republicans, including possible presidential contenders, were anything but shy in piling on.
	""If there were ever circumstances that created a conflict of interest and called for a special counsel, I think those circumstances are present here,"" Sen. Tom Cotton of Arkansas said Thursday. ""The Biden family has been trading on Joe Biden's public office for 50 years. Do we really think that that will change if Joe Biden becomes president, the highest office in the land?""
	Some of Trump's children have also faced some legal questions.
	Donald Trump Jr. was scrutinized in special counsel Robert Mueller's Russia probe for the 2016 meeting he had with a Kremlin-connected lawyer. And Ivanka Trump was recently deposed by investigators from the District of Columbia attorney general's office as part of its lawsuit alleging the misuse of inaugural funds.
	The Hunter Biden investigation is the latest in a series of politically charged inquiries that the Justice Department has grappled with in the past five years, following probes into Hillary Clinton's email use and the Trump campaign's ties to Russia.
	Regardless of the facts of the investigation, a new Justice Department will likely feel compelled to assert its independence from the White House following allegations that its actions were overly politicized during the Trump administration. Biden has said he will play no role in department investigative decisions.
	""There are plenty of people that are going to have their hands in this one, but I think it's really going to be driven by the new administration's push to have total independence on any investigation,"" said former Justice Department prosecutor Michael Weinstein, a New Jersey defence lawyer.
	""I think that's going to be paramount,"" he added. ""They are going to bend over backwards to make sure that they do the contrary to the current administration -- which is independence, let the investigation takes its course.""
	In this case, though, there is no perfect outcome for Biden.
	A protracted criminal investigation that results in an indictment would be a major distraction and then some as the new president tries to implement his agenda. But if the Justice Department decides against bringing charges, officials will feel pressure to explain their steps and reassure the American public the inquiry was done in a competent and thorough way.
	Federal investigators served a round of subpoenas on Tuesday, including to Hunter Biden, according to a person familiar with the investigation who spoke on condition of anonymity to discuss an ongoing probe.
	The federal investigation, centring on potential tax crimes, had been going on at least a year before Biden announced his candidacy. Investigators did not reach out in the weeks prior to voting because of a department policy surrounding elections that prohibits overt investigative acts.
	Biden, fiercely protective of his own family, was said to be, in a statement released by his transition, ""deeply proud of his son, who has fought through difficult challenges, including the vicious personal attacks of recent months, only to emerge stronger.""
	Biden struck a similarly defiant tone throughout the campaign whenever questions emerged about his son, which they frequently did. When Trump assailed Hunter Biden as a drug user during the first presidential debate in Cleveland, his father acknowledged that Hunter had had past substance abuse issues but added, ""He's worked on it. I'm proud of him. I'm proud of my son.""
	The spotlight on Hunter Biden intensified in the election's final weeks, after Trump and his attorney Rudy Giuliani pushed unsubstantiated claims about his foreign business dealings. Those were based in part on New York Post reporting on a laptop that supposedly once belonged to Hunter Biden and was abandoned at a Delaware repair shop.
	Hunter Biden had joined the board of Ukrainian gas company Burisma in 2014, around the time his father, then the vice-president, was helping conduct Obama administration foreign policy with Ukraine. But, in a subsequent report, Senate Republicans did not produce any evidence that the hiring influenced U.S. policies.
	Joe Biden largely refused to even acknowledge the laptop controversy. His son, meanwhile, kept almost completely out of the public eye during the nearly 18 months his father was running for president.
	One of the few times he was seen was on stage outside the convention centre in Wilmington, Delaware, as his father was surrounded by joyous family members following his speech declaring victory in the presidential election. Hunter Biden, and his baby son, were right in the middle.
	------
Tucker and Weissert reported from Washington. Additional reporting by Associated Press writer Mike Balsamo in Washington."
"

              'None of us imagined this': Michael Kovrig's wife marks two-year anniversary of his detention 
          
","
              On the grim two-year anniversary of Michael Kovrig’s imprisonment in China, his wife says she worries most about the state of his mental health heading into yet another holiday season alone.
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/politics/none-of-us-imagined-this-michael-kovrig-s-wife-marks-two-year-anniversary-of-his-detention-1.5226164,"OTTAWA  -- 
	On the grim two-year anniversary of Michael Kovrig’s imprisonment in China, his wife says she worries most about the state of his mental health heading into yet another holiday season alone.
	""Here we are, two years later, still speaking about him being in detention. None of us would have imagined this was going to be the case,"" said Vina Nadjibulla in an interview on CTV’s Power Play on Thursday.
	""I hoped sincerely that Michael would be home by now and instead he’s facing a prospect of his third Christmas alone, in isolation, in detention.""
	Kovrig, a former diplomat, and fellow Canadian Michael Spavor were arrested in China on Dec. 10, 2018, and charged with allegations of state spying for Canada. The Canadian government calls their detention arbitrary, while most in the diplomatic community view it as retaliation for the arrest of Huawei executive Meng Wanzhou days prior in Vancouver on a U.S. extradition request.
	Consular access has been limited throughout the pandemic; the two men went 10 months without communication with Canadian representatives.
	""Our contact has been very limited between January and October. There were no consular visits, there were very few letters from Michael. Finally, in October we were able to get a consular visit and at least confirmation and a reassurance that he is still healthy and is doing well,"" said Nadjibulla, who is married to Kovrig but separated.
	Canada’s Ambassador to China Dominic Barton who is leading the effort to secure Kovrig and Spavor’s release, told a House of Commons committee this week that the two men looked ""robust"" and that one ""would be very impressed by seeing both of them.""
	Nadjibulla called that long-awaited visit this fall a ""huge relief"" but notes she remains deeply concerned about his mental health.
	""Michael is doing everything he possibly can to keep his mind occupied with positive thoughts, with virtuous thoughts, with prayers of gratitude, with philosophical passages. Reading really provides him solace day-to-day, he essentially says that is what gets him through moment-to-moment, is being able to read and have access to books, which we’ve been advocating for quite a bit,"" said Nadjibulla.
	The Liberal government remains adamant it’s doing all it can to free the men, despite opposition criticism that Ottawa has been ""kowtowing"" to China over the last several years.
	""Today is the sad anniversary of the illegal abduction and imprisonment of two innocent Canadians in China,"" said Conservative Leader Erin O’Toole during a press conference on Thursday.
	""For months China has unfairly targeted our farming exports. For years, the Chinese Communist Party has been carrying out mass internment of the Uighurs in concentration camps and still the Liberals keep pushing for more involvement and more engagement with China.""
	Optimism sparked last week when the Wall Street Journal reported the U.S. Justice Department was in talks with Meng’s legal team to resolve her fraud charges and allow her to return home should she admit to criminal wrongdoing. It led to speculation that the arrangement could pave a way for Kovrig and Spavor’s freedom.
	Nadjibulla says, more broadly, she was left hopeful after hearing that during the first call between Prime Minister Justin Trudeau and U.S. President-Elect Joe Biden the leaders discussed the fate of the two men.
	""I pray that we will be seeing the light at the end of the tunnel,"" she said.
With a file from The Canadian Press. "
"

              Two years since Canadians detained in China
          
","
              Michael Kovrig and Michael Spavor have been held in Chinese prisons now for two years and as Joyce Napier reports, there has been no development in their cases.
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/video?clipId=2098699,
"

              We do not train with the Chinese military: Sajjan 
          
","
              Minister Sajjan responds to questions about China and military training.
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/video?clipId=2098242,
"

              Two Canadians mark two years locked up in Chinese prison
          
","
              Vina Nadjibulla talks about her advocacy for Michael Kovrig, dealing with the 'daily uncertainty' and the conditions he faces in a Chinese prison.
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/video?playlistId=1.5225188,
"

              Canadians detained in China indicted 
          
","
              After two years in a Chinese prison, officials in China claim Michael Kovrig and Michael Spavor have been indicted.
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/video?clipId=2097607,
"

              Politicians urge people to buy Australian wine in defiance of China
          
","
              Politicians from various Western countries have asked consumers to buy Australian wine in order to fight back against China's punitive tariffs on the beverage.
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/world/politicians-urge-people-to-buy-australian-wine-in-defiance-of-china-1.5225098,"
	Politicians from various Western countries have asked consumers to buy Australian wine in order to fight back against China's punitive tariffs on the beverage.
	China is the most important export market for Australian wine, and winemakers are scrambling to find new markets following Beijing's decision to slap tariffs of up to 212% on Australian wine imports amid an escalating trade war between the two nations.
	Now a number of public figures associated with the Inter-Parliamentary Alliance on China (IPAC), which calls itself ""an international cross-party group of legislators working to reform the approach of democratic countries to China,"" have called on consumers to stand up to Beijing.
	""We are asking you all to join us in standing against Xi Jinping's authoritarian bullying,"" said Miriam Lexmann, a Member of the European Parliament (MEP) representing the Christian Democrats, in a video posted on Twitter on Tuesday.
	""By drinking a bottle or two of Australian wine and letting the Chinese Communist Party know that we will not be bullied,"" added Elisabet Lann, a municipal councilor from Sweden's Christian Democrats.
	Other politicians featured in the video include Australian MP Kimberley Kitching, US Senator Ted Yoho and Shiori Yamao, an independent member of Japan's House of Representatives.
	Tony Battaglene, CEO of Australian Grape and Wine, a national association, said Beijing's tariffs have endangered business with mainland China.
	Battaglene works with around 800 wine producers in Australia who have ""built their businesses"" around exporting to China and are now left with no backup plan, he added.
	""We were surprised, we were shocked,"" Battaglene told CNN Business. ""Having the extent of these interim tariffs, I mean essentially they will close the market to Australian bottled wine, to premium wine, in China. There's no way that we can compete at those levels.""
	China's Commerce Ministry announced Friday that its decision was made after finding preliminary evidence of dumping. Australian officials have bitterly protested the move, saying that China has been unable to provide proof.
	The wine war is taking place against the backdrop of a wider deterioration in relations. Australia has upset China this year by calling for an investigation into the origins of the coronavirus pandemic. Beijing later targeted Canberra over trade, namely by suspending some imports of beef and slapping heavy tariffs on barley."
"

              'Two Michaels' mark two jailed years in China, no development in their cases
          
","
              Michael Kovrig and Michael Spavor are marking two years in separate Chinese prisons, on what Canada and dozens of its Western allies say are trumped-up espionage charges in retaliation for the RCMP's December 2018 arrest of Chinese high-tech executive Meng...
        ","
                  Thursday, Dec. 10, 2020
                ",https://www.ctvnews.ca/canada/two-michaels-mark-two-jailed-years-in-china-no-development-in-their-cases-1.5225036,"OTTAWA -- 
	In his darkest moments, Michael Kovrig draws strength from knowing that his fellow Canadians and people around the world are working to free him and Michael Spavor from their respective Chinese prison cells.
	As much as that matters, Kovrig's wife Vina Nadjibulla says he is also subjecting himself to a strict regimen to strengthen his mind and body because he views that as the key to his survival.
	She says that not only is Kovrig determined to survive his ordeal, he wants to reclaim his freedom better and stronger than when he lost it.
	Kovrig and Spavor are marking two years in separate Chinese prisons, on what Canada and dozens of its Western allies say are trumped-up espionage charges in retaliation for the RCMP's December 2018 arrest of Chinese high-tech executive Meng Wanzhou on a U.S. extradition warrant.
	Canada's ambassador to China, Dominic Barton, one of the few outsiders to see them, said this week Kovrig and Spavor are anything but broken men, and that seeing how they've endured their captivity was inspiring.
	""Mr. Spavor and Mr. Kovrig, and their families, have shown truly remarkable perseverance in the face of an unimaginable situation,"" Prime Minister Justin Trudeau said Thursday.
	Kovrig is ""marshalling every ounce of his willpower and strength"" to cope with his difficult situation, Nadjibulla said in an interview this week.
	""He says that knowing that Canadians care, knowing that the world cares, and people are fighting for his release, makes him feel stronger, and keeps hope alive,"" she said, drawing on letters that he has written in captivity.
	""He hopes that he will be able to come out from this experience not only having survived it, but with a commitment, with resolve to rebuild his life better, to contribute even more to society.""
	A statement from Global Affairs on Thursday to The Canadian Press said that Canadian Embassy officials in Beijing spoke directly with Chinese Ministry of Foreign Affairs officials to clarify a media report earlier in the morning that suggested the two Michaels had gone on trial in China.
	The statement said that ""contrary to what has been reported in the media this morning, there has been no development in the cases of Michael Kovrig and Michael Spavor.""
	The statement also said that ""the confusion was caused by an inaccurate characterization of the process made by the Chinese MFA spokesperson.""
	The Canadian Press also reached out, through intermediaries, to request interviews with Spavor's friends and family but was unsuccessful. Spavor worked as an entrepreneur in the Chinese city of Dandong, where he is imprisoned near the North Korean border.
	Kovrig was most recently an analyst with the International Crisis Group in Washington and before that he was a member of Canada's diplomatic corps, a career-focused on preventing deadly conflicts.
	""He hopes that he can continue to do that, and he can rejoin the broader conversation in the world with life and not just continue to be isolated and cut off in the way that he is,"" said Nadjibulla.
	She said Kovrig is devouring books from the meditations of stoic philosopher Marcus Aurelius, to St. Paul's Letter to the Romans, to Tolstoy's ""War and Peace,"" to Nelson Mandela's ""Long Walk to Freedom."" He's reread one of his pre-prison favourites, ""Antifragile: Things That Gain From Disorder"" by Nassim Nicholas Taleb, because it contains a key message for him.
	""It essentially posits that it's important to cultivate an ability to not only survive traumas or disruptions but to become better and stronger as a result. So, this idea of building back better. I know it's very much on the minds of many of us as we recover from the pandemic,"" she said.
	Kovrig is also drawing on stoic philosophical teaching that, among other things, calls for the transformation of ""fear into prudence, pain into information,"" said Nadjibulla. Kovrig has added ""anger into determination and grievance into resolve"" to that philosophy.
	He has been drawn to St. Paul's Letter to the Romans, the sixth book of the New Testament, ""which says suffering produces endurance, endurance produces character, character produces hope. And Michael is doing everything possible to keep hope alive,"" said Nadjibulla.
	Kovrig is subjecting himself to a strict physical regimen, forever on the move in his small cell striving to walk the equivalent of five kilometres daily because he knows his mind cannot thrive if his body is not strong, said Nadjibulla.
	Robert Malley, Kovrig's boss at the International Crisis Group, says his imprisoned colleague can hold the plank, a core body exercise of endurance, for 18 minutes. In solidarity, Crisis Group colleagues recently had a plank competition but the closest anyone got was seven minutes. They're also walking 7,000 steps a day, the equivalent of five kilometres.
	Malley said he and his colleagues are in awe of Kovrig's discipline.
	""None of us can be prepared for that, unless you're in the military and you're told this could happen. But he seems to have had all of the reflexes, instincts that are necessary,"" said Malley.
	When Kovrig is released one day his colleagues hope stories of their attempts to replicate some of his exercises will help him heal and, perhaps, bridge the gap growing between them and him, said Malley.
	Kovrig only found out the scope of the global pandemic during Barton's on-site virtual visit in October -- his first contact with Canadian diplomats since January because Chinese authorities wouldn't allow any contact due to COVID-19, said Nadjibulla.
	He was shocked at the pandemic's scale and compared it to a zombie apocalypse and the movie ""Contagion.""
	Kovrig is also aware that he is one of ""two Michaels"" and understands that both he and Spavor ""are caught in this bigger situation,"" she said. It's not a topic that can be discussed during the now-resumed 30-minute consular visits.
	Nadjibulla said she was happy to hear that Prime Minister Justin Trudeau spoke to U.S. president-elect Joe Biden about the two Michaels in their recent conversation. Trudeau refused to discuss the content of that conversation last week, or whether Biden might revisit the Justice Department's attempted extradition and prosecution of Meng.
	If the U.S. withdrew its charges, Meng could go free, and that might give China reason to free the two Michaels.
	""Our Michael and Michael Spavor are caught in a bigger geopolitical struggle,"" Nadjibulla said. ""They're pawns in a bigger political game involving the U.S., China and Canada. And they have been in the situation for two long years, for no other reason than being Canadian citizens.""
This report by The Canadian Press was first published Dec. 10, 2020."
